,Importation_Month,Name,Name_fr,Month_mass,is_right_season,All_year_mass,Higher_import,Index
414,6,beet seed and forage plant,"['semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere']",5771664,True,"[2374213, 3133401, 4084959, 2782074, 4106853, 3381494, 5771664, 5045200, 5461221, 6724515, 3966032, 3477258]",True,0.047232700053461106
415,5,beet seed and forage plant,"['semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere']",5045200,True,"[2374213, 3133401, 4084959, 2782074, 4106853, 3381494, 5771664, 5045200, 5461221, 6724515, 3966032, 3477258]",True,0.18847243787264223
416,4,beet seed and forage plant,"['semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere']",5461221,True,"[2374213, 3133401, 4084959, 2782074, 4106853, 3381494, 5771664, 5045200, 5461221, 6724515, 3966032, 3477258]",True,0.16869450137172845
417,3,beet seed and forage plant,"['semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere']",6724515,True,"[2374213, 3133401, 4084959, 2782074, 4106853, 3381494, 5771664, 5045200, 5461221, 6724515, 3966032, 3477258]",True,0.07961428370553943
418,2,beet seed and forage plant,"['semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere']",3966032,True,"[2374213, 3133401, 4084959, 2782074, 4106853, 3381494, 5771664, 5045200, 5461221, 6724515, 3966032, 3477258]",False,0.3290188633995535
419,1,beet seed and forage plant,"['semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere', 'semence de betterave et de plante fourragere']",3477258,True,"[2374213, 3133401, 4084959, 2782074, 4106853, 3381494, 5771664, 5045200, 5461221, 6724515, 3966032, 3477258]",False,0.23425880478865183
420,12,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",11644034,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.3770087908587214
421,11,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",19974330,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",True,0.33310673939129204
422,10,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",31087148,True,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",True,0.13771485953885448
423,9,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",28531112,True,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",True,0.24278562872980305
424,8,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",13773839,True,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.3948821275327523
425,1,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",5937438,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.3991698886625974
426,6,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",3274237,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.5202870305257868
427,5,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",3182118,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.41101709369407
428,4,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",3383860,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.39416966908561707
429,3,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",4564077,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.2843948137882146
430,2,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",3274182,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.4252053687475666
431,7,table grapes,"['raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table', 'raisin de table']",6996173,False,"[11644034, 19974330, 31087148, 28531112, 13773839, 5937438, 3274237, 3182118, 3383860, 4564077, 3274182, 6996173]",False,0.5415559115769647
432,12,other fresh grapes,"['autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais']",837802,False,"[837802, 1797118, 2338316, 1619054, 661411, 519082, 275827, 360534, 261207, 352487, 250788, 279494]",False,0.5572459177449048
433,11,other fresh grapes,"['autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais']",1797118,False,"[837802, 1797118, 2338316, 1619054, 661411, 519082, 275827, 360534, 261207, 352487, 250788, 279494]",True,0.5079142877164391
434,10,other fresh grapes,"['autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais']",2338316,True,"[837802, 1797118, 2338316, 1619054, 661411, 519082, 275827, 360534, 261207, 352487, 250788, 279494]",True,0.5659928214093098
435,9,other fresh grapes,"['autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais']",1619054,True,"[837802, 1797118, 2338316, 1619054, 661411, 519082, 275827, 360534, 261207, 352487, 250788, 279494]",True,0.5148938249290002
436,8,other fresh grapes,"['autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais', 'autre raisin frais']",661411,True,"[837802, 1797118, 2338316, 1619054, 661411, 519082, 275827, 360534, 261207, 352487, 250788, 279494]",False,0.7788085980934212
